,Name,Explanation,backbone,batch_size,dataset,epochs,frozen_feature_extractor,lr,start_time,test_accuracy,test_average_precision,reduced,test_balanced_accuracy,record,softmax,execution_time,augment_prob,cosine,pretrained,accuracy,best_iteration,feature_extractor,model,n_iterations,n_shot,n_way,optimizer,task,augment,base_classes,eval_period,train_n_way,checkpoint_dir,comment,full_name,output_dir,screen_name,session_dir,test_ts_steps,train_ts_steps,all_global_prototypes,image_size,balanced_batches,val_batch_size,dataset_classes
307,Few-Shot Learning Training,,,16.0,cifar100,,,,,,,,,1.0,,3577.188080072403,,,,0.7398958333333333,0.0,resnet18,ProtoNet,2500.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
308,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,1.0,,4158.3059883117685,,,,0.6659375,0.0,resnet18,ProtoNet,2500.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
309,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,1.0,,4680.6915657520285,,,,0.88375,1600.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
310,Few-Shot Learning Training,,,16.0,cifar100,,,,,,,,,1.0,,4387.984562397003,,,,0.5209375,4900.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
311,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,1.0,,5636.949059486389,,,,0.465625,4900.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
312,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,1.0,,3938.657068967819,,,,0.896875,2499.0,resnet18,ProtoNet,2500.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
313,Few-Shot Learning Training,,,16.0,cifar100,,,,,,,,,1.0,,3676.424750328064,,,,0.5444791666666666,2499.0,resnet18,ProtoNet,2500.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
314,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,1.0,,4282.776838064194,,,,0.5365625,2400.0,resnet18,ProtoNet,2500.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
315,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,1.0,,4739.119048833847,,,,0.8672916666666667,4400.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
316,Few-Shot Learning Training,,,16.0,cifar100,,,,,,,,,1.0,,4401.773328304291,,,,0.40458333333333335,4900.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
317,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,1.0,,5576.5913393497485,,,,0.4321875,2900.0,resnet18,ProtoNet,5000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
318,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,2.0,,10716.03735923767,,,,0.5144791666666667,6000.0,resnet18,RelationNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
319,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,2.0,,10705.434452056883,,,,0.6829166666666666,7000.0,resnet18,ProtoNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
320,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,2.0,,21725.264805078503,,,,0.6692708333333334,19999.0,resnet18,ProtoNet,20000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
321,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,2.0,,11847.068510055542,,,,0.5090625,9500.0,resnet18,ProtoNet,20000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
322,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,3.0,,21128.32708859444,0.25,,,0.6604166666666667,6500.0,resnet18,ProtoNet,20000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
323,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,3.0,,11657.252579689026,0.25,,,0.5146875,18500.0,resnet18,ProtoNet,20000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
324,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,3.0,,21610.518824100494,0.25,,,0.7567708333333333,17000.0,resnet18,ProtoNet,20000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
325,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,3.0,,11839.534568309786,0.25,,,0.5785416666666666,17000.0,resnet18,ProtoNet,20000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
326,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,0.0,,23086.06103754044,0.75,,,0.6882291666666667,200.0,resnet18,Baseline,400.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
327,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,0.0,,22829.36825847625,0.75,,,0.5151041666666667,200.0,resnet18,Baseline,400.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
328,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,5.0,,23091.849668502808,1.0,,,0.43916666666666665,200.0,resnet18,Baseline++,400.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
329,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,10.0,,22405.969089269638,1.0,,,0.4036458333333333,100.0,resnet18,Baseline,400.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
330,Few-Shot Learning Training,,,16.0,cub,,,,,,,,,10.0,,18108.953570127487,1.0,,,0.7005208333333334,200.0,resnet18,Baseline,400.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
331,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,12.0,,9845.927744150162,1.0,,,0.831875,19.0,resnet18,Baseline,20.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
332,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,12.0,,9870.836687088007,1.0,,,0.7578125,19.0,resnet18,Baseline++,20.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
333,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,14031.553083896635,1.0,,,0.8482291666666667,20.0,resnet18,Baseline,30.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
334,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,13884.105528831482,1.0,,,0.7317708333333334,29.0,resnet18,Baseline,30.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
335,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,14062.746682643892,1.0,,,0.79125,25.0,resnet18,Baseline++,30.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
336,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,13924.348835706709,1.0,,,0.6925,29.0,resnet18,Baseline++,30.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
337,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,6214.343156814575,1.0,,,0.953125,8000.0,resnet18,ProtoNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
338,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,3640.453328847885,1.0,,,0.838125,8000.0,resnet18,ProtoNet,10000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
339,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,6622.061373949052,1.0,,,0.7860416666666666,8000.0,resnet18,RelationNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
340,Few-Shot Learning Training,,,16.0,gtsrb,,,,,,,,,15.0,,3720.0628373622894,1.0,,,0.5192708333333333,9000.0,resnet18,RelationNet,10000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
341,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,16.0,,19203.928006649017,1.0,,,0.900625,25.0,resnet18,Baseline,30.0,5.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
342,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,19365.253318786617,1.0,,,0.8938541666666666,5.0,resnet18,Baseline,30.0,5.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
343,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,17658.4988565445,1.0,,,0.8221875,0.0,resnet18,Baseline,30.0,1.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
344,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,19202.33820700645,1.0,,,0.8866666666666667,5.0,resnet18,Baseline++,30.0,5.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
345,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,17966.43168401718,1.0,,,0.8103125,10.0,resnet18,Baseline++,30.0,1.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
346,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,3660.995000600815,1.0,,,0.8996875,4000.0,resnet18,ProtoNet,10000.0,5.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
347,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,2999.2753825187683,1.0,,,0.8132291666666667,9000.0,resnet18,ProtoNet,10000.0,1.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
348,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,3701.251532077789,1.0,,,0.8607291666666667,8000.0,resnet18,RelationNet,10000.0,5.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
349,Few-Shot Learning Training,,,16.0,cifar10,,,,,,,,,20.0,,3038.413832187653,1.0,,,0.7615625,9000.0,resnet18,RelationNet,10000.0,1.0,2.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
350,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,25.0,,20271.17053127289,1.0,,,0.6561458333333333,15.0,resnet18,Baseline,30.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
351,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,25.0,,19689.555965423584,1.0,,,0.4684375,10.0,resnet18,Baseline,30.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
352,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,25.0,,20431.7043542862,1.0,,,0.44375,15.0,resnet18,Baseline++,30.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
353,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,25.0,,19676.07952451706,1.0,,,0.43833333333333335,5.0,resnet18,Baseline++,30.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
354,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,27.0,,9726.533754110336,1.0,,,0.5898958333333333,9000.0,resnet18,ProtoNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
355,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,27.0,,5668.1130628585815,1.0,,,0.36822916666666666,9000.0,resnet18,ProtoNet,10000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
356,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,27.0,,10531.888406515121,1.0,,,0.3190625,7000.0,resnet18,RelationNet,10000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
357,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,27.0,,5817.589913845062,1.0,,,0.2872916666666667,9999.0,resnet18,RelationNet,10000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
358,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,30.0,,38048.738440275185,1.0,,,0.7346875,38000.0,resnet18,ProtoNet,40000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
359,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,30.0,,21589.25439047813,1.0,,,0.5244791666666667,39999.0,resnet18,ProtoNet,40000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
360,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,32.0,,39649.39523601532,1.0,,,0.514375,38000.0,resnet18,RelationNet,40000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
361,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,32.0,,21924.62959599496,1.0,,,0.365625,39000.0,resnet18,RelationNet,40000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
362,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,35.0,,43658.67598247528,1.0,,,0.6627083333333333,39999.0,resnet18-np,RelationNet,40000.0,5.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
363,Few-Shot Learning Training,,,16.0,miniImageNet,,,,,,,,,35.0,,25565.95761942864,1.0,,,0.465625,39000.0,resnet18-np,RelationNet,40000.0,1.0,5.0,adam,few-shot learning,,,,,,,,,,,,,,,,,
364,Few-Shot Learning Training: MCT + DFMN,,,16.0,gtsrb,,,,,,,,,0.0,,301.5636157989502,,,,0.4236458333333333,0.0,resnet12-np,MCT_DFMN,2.0,5.0,5.0,sgd,few-shot learning,0.5,20.0,1000.0,15.0,,,,,,,,,,,,,
365,FSL_MCTDFMN_965088-49-42-21-24-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,FSL_MCTDFMN_739506-48-52-21-24-03-2020,,,16.0,gtsrb,,,,,,,,,0.0,,260.97780179977417,,,,0.42354166666666665,0.0,resnet12-np,MCT_DFMN,2.0,5.0,5.0,sgd,few-shot learning,0.5,20.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_739506-48-52-21-24-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_739506-48-52-21-24-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_739506-48-52-21-24-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_739506-48-52-21-24-03-2020,,,,,,,
367,FSL_MCTDFMN_061317-58-20-11-26-03-2020,,,16.0,miniImageNet,,,,,,,,,40.0,,30792.444855928417,,,,0.6886458333333333,32000.0,resnet18-np,MCT_DFMN,40000.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,5.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_061317-58-20-11-26-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_061317-58-20-11-26-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_061317-58-20-11-26-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_061317-58-20-11-26-03-2020,,,,,,,
368,FSL_MCTDFMN_908198-57-10-11-27-03-2020,,,16.0,miniImageNet,,,,,,,,,40.0,,72384.32153296469,,,,0.7071875,35000.0,resnet18-np,MCT_DFMN,60000.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_908198-57-10-11-27-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_908198-57-10-11-27-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_908198-57-10-11-27-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_908198-57-10-11-27-03-2020,0.0,0.0,,,,,
369,FSL_PROTONET_AE_225053-14-38-19-27-03-2020,,,2.0,cub,,,,,,,,,-1.0,,7.609342336654662,,,,0.5,0.0,resnet18,ProtoNET_AE,3.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_225053-14-38-19-27-03-2020\checkpoint,Few-Shot Learning solution based on autoencoder,FSL_PROTONET_AE_225053-14-38-19-27-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_225053-14-38-19-27-03-2020\output,FSL_PROTONET_AE,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_225053-14-38-19-27-03-2020,,,,,,,
370,FSL_PROTONET_AE_833718-19-38-19-27-03-2020,,,2.0,cub,,,,,,,,,-1.0,,2.040857553482056,,,,0.5,0.0,resnet18,ProtoNET_AE,3.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_833718-19-38-19-27-03-2020\checkpoint,Few-Shot Learning solution based on autoencoder,FSL_PROTONET_AE_833718-19-38-19-27-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_833718-19-38-19-27-03-2020\output,FSL_PROTONET_AE,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_833718-19-38-19-27-03-2020,,,,,,,
371,FSL_PROTONET_AE_490497-27-39-19-27-03-2020,,,8.0,cub,,,,,,,,,-1.0,,8.25334095954895,,,,0.375,2.0,resnet18,ProtoNET_AE,3.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_490497-27-39-19-27-03-2020\checkpoint,Few-Shot Learning solution based on autoencoder,FSL_PROTONET_AE_490497-27-39-19-27-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_490497-27-39-19-27-03-2020\output,FSL_PROTONET_AE,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_490497-27-39-19-27-03-2020,,,,,,,
372,FSL_PROTONET_AE_001250-34-39-19-27-03-2020,,,8.0,cub,,,,,,,,,-1.0,,2.8964576721191406,,,,0.3333333333333333,0.0,resnet18,ProtoNET_AE,3.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_001250-34-39-19-27-03-2020\checkpoint,Few-Shot Learning solution based on autoencoder,FSL_PROTONET_AE_001250-34-39-19-27-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_001250-34-39-19-27-03-2020\output,FSL_PROTONET_AE,D:\petrtsv\projects\ds\pytorch-sessions\FSL_PROTONET_AE\FSL_PROTONET_AE_001250-34-39-19-27-03-2020,,,,,,,
373,FSL_MCTDFMN_207568-19-00-07-29-03-2020,,,16.0,miniImageNet,,,,,,,,,40.0,,101772.69892573355,,,,0.7342708333333333,48000.0,resnet12-np,MCT_DFMN,60000.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_207568-19-00-07-29-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_207568-19-00-07-29-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_207568-19-00-07-29-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_207568-19-00-07-29-03-2020,10.0,1.0,,,,,
374,FSL_MCTDFMN_296199-17-54-19-29-03-2020,,,16.0,miniImageNet,,,,,,,,,40.0,,46424.34257149696,,,,0.545625,40000.0,resnet12-np,MCT_DFMN,60000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_296199-17-54-19-29-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_296199-17-54-19-29-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_296199-17-54-19-29-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_296199-17-54-19-29-03-2020,10.0,1.0,,,,,
375,FSL_MCTDFMN_269307-51-48-11-31-03-2020,,,16.0,miniImageNet,,,,,,,,,50.0,,52093.666107177734,,,,0.5792708333333333,48000.0,resnet12-np,MCT_DFMN,50000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_269307-51-48-11-31-03-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_269307-51-48-11-31-03-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_269307-51-48-11-31-03-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_269307-51-48-11-31-03-2020,10.0,1.0,True,,,,
376,FSL_MCTDFMN_021933-51-22-09-01-04-2020,,,16.0,miniImageNet,,,,,,,,,60.0,,51170.121564149864,,,,0.6127083333333333,38000.0,resnet12-np-o,MCT_DFMN,50000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_021933-51-22-09-01-04-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_021933-51-22-09-01-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_021933-51-22-09-01-04-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_021933-51-22-09-01-04-2020,10.0,1.0,True,84.0,,,
377,FSL_MCTDFMN_066490-24-15-20-03-04-2020,,,5.0,miniImageNet,,,,,,,,,70.0,,99861.47239303587,,,,0.516622222222222,46000.0,conv64-np-o,MCT_DFMN,50000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_066490-24-15-20-03-04-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_066490-24-15-20-03-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_066490-24-15-20-03-04-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_066490-24-15-20-03-04-2020,10.0,1.0,True,84.0,True,15.0,
378,FSL_MCTDFMN_055670-43-55-20-05-04-2020,,,8.0,miniImageNet,,,,,,,,,100.0,,67715.97698116302,,,,0.7587111111111112,34000.0,conv64-np-o,MCT_DFMN,40000.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_055670-43-55-20-05-04-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_055670-43-55-20-05-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_055670-43-55-20-05-04-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_055670-43-55-20-05-04-2020,10.0,1.0,True,84.0,True,15.0,
379,FSL_MCTDFMN_637276-53-47-18-06-04-2020,,,8.0,miniImageNet,,,,,,,,,100.0,,65843.00007963179,,,,0.6655999999999999,37000.0,conv64-np-o,MCT_DFMN,40000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_637276-53-47-18-06-04-2020\checkpoint,Few-Shot Learning solution based on https://arxiv.org/abs/2002.12017,FSL_MCTDFMN_637276-53-47-18-06-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_637276-53-47-18-06-04-2020\output,FSL_MCTDFMN,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN\FSL_MCTDFMN_637276-53-47-18-06-04-2020,10.0,1.0,True,84.0,True,15.0,
380,FSL_MCTDFMN_transfer_787893-38-04-18-09-04-2020,,,8.0,miniImageNet->cub,,,,,,,,,110.0,,65843.00007963179,,,,0.467088888888889,37000.0,conv64-np-o,MCT_DFMN,40000.0,1.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_787893-38-04-18-09-04-2020\checkpoint,Few-Shot Learning solution from 'FSL_MCTDFMN_637276-53-47-18-06-04-2020',FSL_MCTDFMN_transfer_787893-38-04-18-09-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_787893-38-04-18-09-04-2020\output,FSL_MCTDFMN_transfer,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_787893-38-04-18-09-04-2020,10.0,1.0,True,84.0,True,15.0,
381,FSL_MCTDFMN_transfer_332908-07-06-18-09-04-2020,,,8.0,miniImageNet->cub,,,,,,,,,110.0,,67715.97698116302,,,,0.6193111111111106,34000.0,conv64-np-o,MCT_DFMN,40000.0,5.0,5.0,sgd,few-shot learning,1.0,80.0,1000.0,15.0,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_332908-07-06-18-09-04-2020\checkpoint,Few-Shot Learning solution from 'FSL_MCTDFMN_055670-43-55-20-05-04-2020',FSL_MCTDFMN_transfer_332908-07-06-18-09-04-2020,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_332908-07-06-18-09-04-2020\output,FSL_MCTDFMN_transfer,D:\petrtsv\projects\ds\pytorch-sessions\FSL_MCTDFMN_transfer\FSL_MCTDFMN_transfer_332908-07-06-18-09-04-2020,10.0,1.0,True,84.0,True,15.0,
